local_authority_id,year,link_length_km,link_length_miles,cars_and_taxis,all_motor_vehicles
16,2005,2616.1,1625.57,493813835.6,644088412.1
15,2005,3570.3,2218.48,856813072,1102959240
8,2005,1175.4,730.36,865540188.7,1039870101
17,2005,867.41,538.98,637080688.5,791466187.2
7,2005,755.69,469.56,628780655.7,770201054
18,2005,911.97,566.67,541154897,650197012
19,2005,1067,663,1489744731,1786377702
22,2005,1168.9,726.32,1024645152,1240497242
205,2005,997.1,619.57,565130930.9,690185825.9
24,2005,401.6,249.54,199846061.5,242685848.8
25,2005,472.6,293.66,305244465.8,368198736
13,2005,1602.3,995.62,637331552.8,824712393.1
6,2005,732.1,454.91,887325705.2,1120012217
14,2005,5179.3,3218.27,673975795.8,895132231.1
21,2005,338.8,210.52,192590612.9,235819198.8
132,2006,394.1,244.88,317194285.5,390638523.3
170,2006,501.2,311.43,624740963.5,752518774.8
171,2006,677.7,421.1,475402908.9,571768198.1
163,2006,800.3,497.28,732511685.8,897950264.2
164,2006,544.1,338.09,407932335.9,507618005.8
156,2006,568.05,352.97,502250651.5,619692894.2
74,2006,959.7,596.33,1235082829,1580178959
198,2006,549.3,341.32,358290704.4,438682190.3
193,2006,468.8,291.3,289223108.7,341799563.6
169,2006,730.7,454.04,595765738.4,752189098.6
89,2006,3487.4,2166.97,1580508071,2056762643
131,2006,634.4,394.2,489362408.6,613924007.1
130,2006,1422.5,883.9,723286044.9,1017014124
202,2006,798.1,495.92,644589559.8,791427291.9
119,2006,741.78,460.92,862138937.2,1035610529
153,2006,809.3,502.88,735682737.3,889419670.6
98,2006,545.1,338.71,268981750.2,359792420.7
188,2006,792,492.13,781355624.8,968136525
155,2006,3366.5,2091.85,863164702.8,1123915106
187,2006,1023,635.66,653405945.8,809998171.2
140,2006,860.4,534.63,688587458.1,844278299.6
115,2006,1066.8,662.88,596169238.9,728668202.1
144,2006,1135.9,705.82,1142473586,1404861057
183,2006,1150.3,714.76,1129614214,1386812134
143,2006,1520.2,944.61,1881667291,2355298653
203,2006,810.9,503.87,741092414.6,903783596
184,2006,520.5,323.42,352185025.3,425955518.3
182,2006,509.5,316.59,433541224.2,516860561.1
200,2006,519.6,322.86,431192071.9,524874084
181,2006,849.64,527.94,917174738.2,1143944603
129,2006,894.38,555.74,879981106.6,1100610231
120,2006,451.7,280.67,404328468.9,490997354.4
127,2006,447.7,278.19,345379172.8,411583960.6
128,2006,567.96,352.91,762865495.2,996461446.3
64,2006,829.4,515.37,683367945.4,852192331.3
180,2006,448.9,278.93,380677523.2,450570360.3
67,2006,1403.3,871.97,1487679135,1859547707
114,2006,383.3,238.17,278945381.4,333897399.5
112,2006,317.3,197.16,438603415.2,534137062.1
179,2006,697.9,433.65,970076120.3,1162530757
113,2006,729.9,453.54,878614967.7,1056982136
191,2006,1171.6,728,1194264241,1469252684
136,2006,625.5,388.67,720280176.4,873892272.3
82,2006,452.7,281.29,645812623,783003146.7
137,2006,575.9,357.85,580326756.2,706609710.8
199,2006,870.2,540.72,334626360.3,411050921.6
92,2006,3643.7,2264.09,1874404869,2401804169
116,2006,5211.62,3238.35,1439502643,1869275583
139,2006,7386,4589.45,2306206043,2914726460
1,2006,38.1,23.67,894082.2038,1495916.923
68,2006,4715.6,2930.14,2763703908,3450967358
102,2006,5271.48,3275.55,1291777071,1625635267
160,2006,982.6,610.56,1051769023,1295529208
86,2006,690.7,429.18,813310954.5,1030160841
85,2006,1357.4,843.45,1402881050,1682127263
162,2006,830,515.74,546268515.4,676211106.3
95,2006,785.7,488.21,816710557.3,1058893484
90,2006,789,490.26,1130142308,1437585360
56,2006,983.8,611.3,953041750.3,1152839839
196,2006,760.3,472.43,572304489.6,710026097.5
91,2006,795.8,494.49,749966823.3,916884479.7
75,2006,1135.7,705.69,967234543.5,1225967707
157,2006,574.1,356.73,675909507.5,851061752
161,2006,1426.2,886.2,1139054718,1394234253
158,2006,724.5,450.18,633809217.1,810119517.1
192,2006,987,613.29,588002187.1,716558680.1
84,2006,1205.4,749,874738370.6,1062469154
194,2006,1196.7,743.59,914157831,1178254170
79,2006,1678.3,1042.85,1410306783,1904303293
62,2006,1198.5,744.71,1106397023,1450365272
159,2006,1985.9,1233.98,1334721796,1676381438
172,2006,950,590.3,917363896.4,1095648614
173,2006,778.1,483.49,666126707.7,790593688.7
166,2006,557.1,346.17,389597800,471097204.3
94,2006,1143.33,710.43,920913796.8,1127483898
141,2006,2500.6,1553.8,3014368601,3682773413
152,2006,863.3,536.43,939297666.8,1131404689
189,2006,1010.5,627.9,872203546.8,1084724581
190,2006,886.9,551.09,970178301.2,1253736871
151,2006,858,533.14,1096033049,1361143344
150,2006,857.5,532.83,731057764.5,956246783.2
149,2006,757.6,470.75,609015262.3,751169498.5
195,2006,1927.8,1197.88,1244209184,1528894015
87,2006,1235.2,767.52,727569297.8,941294968.6
197,2006,1912.5,1188.37,1278679847,1649745423
63,2006,2986.17,1855.52,3099671388,3913026407
88,2006,1524.1,947.03,1328355286,1735786664
101,2006,895.3,556.31,877470159.9,1081624751
174,2006,58.6,36.41,84566220.14,121749387
168,2006,330.6,205.43,306435530.7,387889473.5
57,2006,760.4,472.49,840766464.1,1031675886
106,2006,539.4,335.17,485863104.4,608443738.6
118,2006,481.1,298.94,485459604.4,598883102.7
176,2006,895.2,556.25,665827362.4,812979374.1
145,2006,283.6,176.22,235370098.8,317853898.6
134,2006,770.6,478.83,646605610.6,795088950
147,2006,585.1,363.56,653067416.8,821011157.9
121,2006,639.1,397.12,781535650,995110944.3
105,2006,505.6,314.17,553077284,710760763.6
122,2006,277.5,172.43,250958661.6,337388184.5
146,2006,222.4,138.19,275768726.7,369128134.1
165,2006,358.5,222.76,289800627.8,374575623.7
185,2006,477.5,296.7,324231598.1,384953159.9
201,2006,651.6,404.89,727269357.9,956212923.6
66,2006,742,461.06,1101648246,1341570128
111,2006,500.9,311.24,835276000.1,1004273521
96,2006,244.8,152.11,206498674,280061099.1
110,2006,208.2,129.37,264879232.2,353295081.1
178,2006,335.3,208.35,480929438.5,584294218.1
107,2006,374.2,232.52,385185747.2,517101900.7
104,2006,445.4,276.76,400881274.3,516550036.4
204,2006,371.4,230.78,320667838.3,397271766.5
167,2006,417.3,259.3,462585725,596715560
124,2006,534.9,332.37,537295486,674026946.6
175,2006,414,257.25,434393485.7,526591315
103,2006,398,247.31,376505708.7,508894299.4
177,2006,426,264.7,347026305.4,426933024.7
93,2006,305.6,189.89,446976439.7,602821485.8
125,2006,422.9,262.78,364434300,460687331.2
108,2006,425.2,264.21,398182234.7,520228700.6
109,2006,342.7,212.94,447016897.1,632904624.6
208,2006,2294.31,1425.62,1986209964,2542829056
83,2006,3213.39,1996.71,3154799786,3855574438
97,2006,4695.2,2917.46,3371191514,4409553371
207,2006,5238.4,3254.99,4212990629,5298507986
77,2006,8127.9,5050.44,2621293162,3456850078
61,2006,5644.74,3507.48,3667783200,4736691948
71,2006,13124.2,8155,3848252841,4848650560
138,2006,4338,2695.51,1968235904,2457865037
133,2006,3395.1,2109.62,2162371510,2664304485
123,2006,8143.69,5060.25,6637221277,8452101298
70,2006,5488.8,3410.58,3087347185,3892963222
65,2006,8793.3,5463.9,7628655084,9389268304
78,2006,5237.6,3254.49,5789478106,7228795316
80,2006,9034.27,5613.64,6935184777,8932923659
76,2006,6940.4,4312.56,5556020504,6902552786
60,2006,4501.6,2797.16,3554462818,4602328906
99,2006,8835.91,5490.38,2775012965,3653525054
154,2006,10103.3,6277.9,4005584751,5083550990
59,2006,4532.03,2816.07,4014545851,5266363362
100,2006,9388.4,5833.68,3884487631,5113913189
2,2006,4855,3016.76,3353058611,4329084897
142,2006,4636.3,2880.86,3684811810,4620127591
5,2006,6769.15,4206.15,3120292385,3904485168
117,2006,6298.43,3913.66,4424928388,5736803629
126,2006,6963.69,4327.04,2855363919,3734957437
135,2006,5460.22,3392.82,7051971581,8627857626
72,2006,4097.9,2546.32,4276043240,5469682827
81,2006,4369.51,2715.09,3882802361,4675689596
69,2006,4147.22,2576.96,3313456793,4183276359
50,2006,297.4,184.8,145793311.1,180413273.7
38,2006,4834.64,3004.11,853074927.9,1210538462
39,2006,1319.92,820.16,505926625.2,658705379.8
34,2006,1085.3,674.37,440195498.3,549880375.8
206,2006,503.49,312.85,357626239.9,442930478.8
53,2006,1311.8,815.11,94560064.61,128224589.8
30,2006,926.5,575.7,721830267.2,920433525.1
35,2006,8071.7,5015.52,1213041319,1578511194
48,2006,411.9,255.94,277004395.7,332877139.3
36,2006,633.75,393.79,316299321.8,394714641.3
46,2006,1820.1,1130.96,345924402.1,447674293.8
41,2006,1150.71,715.02,393143340.6,483321334.4
54,2006,1105.8,687.11,63562935.99,83505906.27
33,2006,3291.1,2044.99,570585008.6,744137936.9
55,2006,1064,661.14,92785299.23,126552354.4
40,2006,1330.2,826.55,481106365.1,606549385.9
37,2006,2489.8,1547.09,1133115620,1519484616
42,2006,1207.9,750.55,619562213.2,773459060.7
51,2006,1004,623.86,714236038.3,877526061.2
45,2006,6634.6,4122.55,1348072839,1744397248
44,2006,2831.2,1759.23,445212864.5,562982818.1
29,2006,1489.5,925.53,1489103230,1837123448
28,2006,932.7,579.55,752427054.6,917373837.1
43,2006,413.8,257.12,325630195.1,392541077.7
27,2006,1106.9,687.8,830604379.4,1058928158
52,2006,1913.7,1189.12,510882576.1,664389696.7
47,2006,571.8,355.3,448508546.4,545145492.9
49,2006,522.2,324.48,277723949.6,335798579.2
32,2006,2776.2,1725.05,1411395529,1762836452
31,2006,2970.2,1845.6,1125610495,1449194347
3,2006,1830.99,1137.72,1672722970,2077569624
4,2006,1645.3,1022.34,1439215834,1845117893
9,2006,1232,765.53,296607460.3,375900635.2
10,2006,2530.72,1572.52,641454405.8,805740942
11,2006,1681.9,1045.08,551389811.6,697651143.1
12,2006,1458.4,906.21,433713695.2,546557584
20,2006,1283.9,797.78,841044647.1,1049641555
26,2006,1207.6,750.37,464809183.1,588019162.3
23,2006,2233.2,1387.65,334006274.5,440032173.2
16,2006,2626.2,1631.85,507029569.5,666066956.6
15,2006,3568.5,2217.36,909882063.7,1176721519
8,2006,1180.5,733.53,880160436.4,1058175762
17,2006,872.31,542.03,646902650,807060297.7
7,2006,771.84,479.6,647070602.1,794091622.8
18,2006,927.07,576.05,540365474,648041430
19,2006,1071.4,665.74,1526592929,1811341100
22,2006,1175.3,730.3,1038924294,1264588982
205,2006,1004.7,624.29,573772119.4,701095823.3
24,2006,406.3,252.46,198277064.7,241218167.6
25,2006,470.5,292.36,317661676.7,383511652.1
13,2006,1633.9,1015.26,633098230.9,817933068.4
6,2006,720.7,447.82,891003892.6,1128093495
14,2006,5443.4,3382.37,696187726.7,923817306.4
21,2006,346.5,215.31,198738807.2,242802140.7
132,2007,397.6,247.06,311491737.6,386019238.4
170,2007,504.2,313.3,615600205,747893124.4
171,2007,680.4,422.78,475402736.1,574425007.1
163,2007,812.4,504.8,720582546.8,889068062.1
164,2007,541.1,336.22,398398766.5,501001589.7
156,2007,568.35,353.16,501565865.2,624732931.8
74,2007,969.3,602.3,1259585588,1625134582
198,2007,548.4,340.76,373205130.3,453760639.2
193,2007,471.7,293.1,291684969.9,346060904.7
169,2007,736.5,457.64,601193126.2,761959461.8
89,2007,3461.7,2151,1569434236,2062161954
131,2007,632.3,392.89,483368911.8,611810134.1
130,2007,1423.2,884.34,737987592.9,1044702875
202,2007,794.4,493.62,641612326,794820520
119,2007,745.98,463.53,870430976.4,1049371791
153,2007,810.5,503.62,737600025.3,897213354.8
98,2007,548.4,340.76,266472128.9,362443446.3
188,2007,795.2,494.11,772994498.7,965198822.7
155,2007,3368,2092.78,860270090.9,1136004810
187,2007,1025.1,636.97,654724330.1,817022670.9
140,2007,864.3,537.05,683929846.5,844402096.2
115,2007,1067.6,663.38,599892565.1,738927472.5
144,2007,1137.7,706.93,1167497426,1444681808
183,2007,1141.6,709.36,1169562249,1445390099
143,2007,1525.1,947.65,1894040172,2394112920
203,2007,808.5,502.38,736159312.9,903200997.1
184,2007,519.1,322.55,353530449.2,431047264.2
182,2007,509.2,316.4,443308313.1,533777134.7
200,2007,523.2,325.1,434425887.6,534278343.3
181,2007,863.44,536.52,926291581.1,1159056533
129,2007,910.18,565.56,877966920.9,1104474431
120,2007,459,285.21,432198008.5,527438652
127,2007,448.4000001,278.62,345837948.2,414649808.9
128,2007,571.46,355.09,775264290.2,1024530686
64,2007,830.7,516.17,676747012.7,852721434.5
180,2007,453.9,282.04,380449168.8,452656669.4
67,2007,1411.4,877,1509785308,1879626615
114,2007,385,239.23,278312201.6,334827249.8
112,2007,314.5000001,195.42,458828796.5,557710959.4
179,2007,700.5,435.27,998229618.8,1195785291
113,2007,739.5,459.5,898674183.9,1079109262
191,2007,1188,738.19,1197180019,1480812481
136,2007,626.3,389.16,716213640,874910437.6
82,2007,454.7,282.54,636451309.6,774951701.8
137,2007,577.5,358.84,579566130,708364713.3
199,2007,863.9,536.8,328381576.3,408052881.1
92,2007,3638.3,2260.73,1905412862,2459713508
116,2007,5217.83,3242.21,1409366653,1856264403
139,2007,7410.3,4604.55,2261770998,2901210942
1,2007,38.1,23.67,856300.4186,1486741.443
68,2007,4728.6,2938.22,2794185330,3508588844
102,2007,5298.98,3292.63,1291987537,1647824431
160,2007,976.2,606.58,1061898172,1310513960
86,2007,688.3,427.69,818748777.4,1040948168
85,2007,1361.8,846.18,1413723087,1701175840
162,2007,830.5,516.05,548343279.1,680839930
95,2007,789.1,490.32,819635385.6,1067451711
90,2007,791.7,491.94,1145151174,1461484604
56,2007,985.5,612.36,953901952.2,1156326366
196,2007,764.9,475.29,582223973.3,722630404.4
91,2007,801.9,498.28,748439804.7,918463739.3
75,2007,1144.8,711.35,964639047.6,1220383822
157,2007,578.1,359.21,684973067.4,860195125.7
161,2007,1435,891.67,1140576722,1404889758
158,2007,726.7,451.55,623646884.8,804002113.4
192,2007,986,612.67,582630195.2,713633212.1
84,2007,1208.7,751.05,885685026.7,1079921716
194,2007,1212.8,753.6,929437370.3,1206478415
79,2007,1682.1,1045.21,1425114205,1925897329
62,2007,1202,746.89,1100987336,1454706795
159,2007,1998.5,1241.81,1344312576,1695200652
172,2007,959.2,596.02,918108851.8,1104977730
173,2007,782,485.91,671063043.9,801046282.3
166,2007,548.4,340.76,382489550.7,465084706.9
94,2007,1136.73,706.33,912081107.4,1124121332
141,2007,2506.9,1557.72,3044977679,3740204319
152,2007,868.5000001,539.66,939437018,1137029015
189,2007,1012.8,629.32,877887745.4,1097600173
190,2007,874,543.08,967681597,1256772210
151,2007,860.3,534.57,1132535782,1409752685
150,2007,859.6,534.13,714643392,937079473.5
149,2007,762.3,473.67,609524663.5,755704610.1
195,2007,1934.1,1201.79,1253166864,1547463478
87,2007,1235.9,767.95,740469491.5,961601689.9
197,2007,1923.2,1195.02,1296203571,1676927093
63,2007,2988.77,1857.14,3121290968,3958717194
88,2007,1530.2,950.82,1330459674,1747769602
101,2007,896.6,557.12,891456230.7,1105186405
174,2007,57.9,35.98,82346343.52,119537304.9
168,2007,332.4,206.54,295367166.7,379788689
57,2007,759.2,471.75,821038408.6,1019680171
106,2007,539.1,334.98,475932442.5,601703171.9
118,2007,482.8,300,469818486.7,585187542.9
176,2007,896.5,557.06,644993145.3,796757489.2
145,2007,283.8,176.35,233253577,318260458.1
134,2007,771.8,479.57,642353028.1,793903465.9
147,2007,586.9,364.68,617778229.1,780121149.4
121,2007,642.1,398.98,770995812.4,992258576.4
105,2007,506.3,314.6,541621316.5,703935994.8
122,2007,276.8,172,247637645.7,335320629.2
146,2007,223.2,138.69,271726865,367364027.4
165,2007,358.7,222.89,288496293.2,374259939.6
185,2007,478,297.02,315229663.4,377686267.2
201,2007,650.9,404.45,704184131.6,933466279.1
66,2007,744.2,462.42,1084078661,1321928043
111,2007,501.5,311.62,790370950.8,963263888.5
96,2007,244.5,151.93,202965785.5,279239718.7
110,2007,208.1,129.31,249487442,339477270.7
178,2007,336.6,209.15,486920225.6,589617457.6
107,2007,376.5,233.95,381840825.8,516677907.2
104,2007,446.1,277.19,396967219.7,515931675.4
204,2007,371.3,230.72,315533705.8,395582013.2
167,2007,418.1,259.8,468394255.4,602989113.9
124,2007,536.7,333.49,530997073.7,670740288.4
175,2007,414.2,257.37,428610269.9,525230563.6
103,2007,398.6,247.68,380453872.2,516771057.6
177,2007,427.7,265.76,349610401,430028218.5
93,2007,305.6,189.89,450239511.1,608670328.9
125,2007,423.3,263.03,354071268.1,451585188.2
108,2007,440,273.4,424659802.8,553354256.3
109,2007,344.13,213.83,418645851.5,599838388.1
208,2007,2307.51,1433.82,1975834705,2541636104
83,2007,3223.39,2002.92,3186698279,3907836756
97,2007,4724.7,2935.79,3452752628,4539016224
207,2007,5245.3,3259.28,4191670050,5299248053
77,2007,8135.8,5055.35,2603320739,3466716897
61,2007,5658.44,3515.99,3684074218,4786004345
71,2007,13134.17,8161.19,3799835600,4836666584
138,2007,4349.5,2702.65,1961775251,2481875832
133,2007,3402.1,2113.97,2165910388,2691450106
123,2007,8187.19,5087.28,6828387567,8745690720
70,2007,5527.4,3434.57,3089340498,3927836881
65,2007,8796.5,5465.89,7636464902,9435375421
78,2007,5260.2,3268.54,5785277223,7287064637
80,2007,9051.47,5624.32,6916157931,9022806997
76,2007,6904.9,4290.51,5492239461,6854731373
60,2007,4513.8,2804.75,3542789678,4621056491
99,2007,8843.21,5494.92,2789227263,3725505359
154,2007,10103.4,6277.96,3945620152,5075439037
59,2007,4416.03,2743.99,4029653281,5305819886
100,2007,9379.1,5827.9,3866052420,5154544069
2,2007,4872.9,3027.88,3399341445,4416064006
142,2007,4659.4,2895.22,3713258390,4674419266
5,2007,6779.35,4212.49,3117169838,3952395487
117,2007,6304.63,3917.52,4450463034,5822575618
126,2007,6971.32,4331.78,2795587315,3711240812
135,2007,5455.92,3390.15,7026406362,8632966992
72,2007,4110.1,2553.9,4302552256,5531114933
81,2007,4287.51,2664.14,3828383479,4648364686
69,2007,4137.22,2570.75,3349488693,4233288942
50,2007,300.1,186.47,147368611.1,184116883
38,2007,4836.34,3005.16,865560854.9,1253642976
39,2007,1323.82,822.58,497049933.8,655783572.9
34,2007,1091.4,678.16,450191308.4,567925753.9
206,2007,503.39,312.79,371707242.7,460508836.3
53,2007,1312.1,815.3,94219314.14,128882670.7
30,2007,929.1,577.32,733281386.1,940980547
35,2007,8076.1,5018.26,1210677169,1602345165
48,2007,413.4,256.87,277699913.4,336991253.3
36,2007,638.75,396.9,316852452,400464017
46,2007,1821.1,1131.58,348580207.5,457671527
41,2007,1133.61,704.39,395597213.5,489873454.2
54,2007,1105.5,686.93,63368021.69,84389490.69
33,2007,3288,2043.07,567641229.9,750726752
55,2007,1064.2,661.26,92085850.82,127217977.6
40,2007,1333,828.29,481081505.3,613698452.9
37,2007,2491.3,1548.02,1115799126,1525477538
42,2007,1211.5,752.79,624911516.4,789386171.6
51,2007,1004.9,624.42,696943864.4,856233350.7
45,2007,6622.1,4114.78,1330852101,1747727666
44,2007,2821.7,1753.32,440407812.4,562483709.5
29,2007,1496.9,930.13,1505394426,1871621786
28,2007,934.6,580.73,750441134.7,922602328.7
43,2007,411.7,255.82,319758633,388862419.7
27,2007,1108.6,688.85,837235225.3,1077607482
52,2007,1931.7,1200.3,497577016.8,658770598.5
47,2007,579.8,360.27,457043818.2,558097886.2
49,2007,524.9000001,326.16,281349636.6,342724970.2
32,2007,2790.2,1733.75,1429103288,1797805879
31,2007,2978.3,1850.63,1111301565,1456073913
3,2007,1841.69,1144.37,1692878965,2107716595
4,2007,1658.5,1030.54,1461097837,1886637294
9,2007,1232.6,765.9,295167518.1,379621227.1
10,2007,2531.82,1573.2,617590578.5,793415788.2
11,2007,1680.3,1044.09,548587768,703576733.3
12,2007,1454.8,903.97,427771587.3,546264554.7
20,2007,1281.4,796.23,839984562.9,1055553219
26,2007,1208.2,750.74,454354629.5,583872639.9
23,2007,2232.6,1387.27,341307011.4,452249193.1
16,2007,2629.8,1634.08,502234517.9,667916662.7
15,2007,3568.3,2217.24,923771053.3,1204960313
8,2007,1181.3,734.03,886948213.1,1072719278
17,2007,872.11,541.9,682778160.2,854477879.5
7,2007,775.14,481.65,668559585.6,824108671
18,2007,927.47,576.3,551644430.4,660337674
19,2007,1073.9,667.29,1551978510,1827760830
22,2007,1180,733.22,1054313098,1287833007
205,2007,1016.1,631.38,574748748.3,708656244.8
24,2007,409.2,254.27,200862656.3,246758047.9
25,2007,469.5,291.73,314433740.7,380544111.2
13,2007,1636.1,1016.63,647002870.7,844686909.9
6,2007,723.5,449.56,885935892.2,1122262154
14,2007,5430.9,3374.6,688318041.2,925239599.4
21,2007,346.2,215.12,203276761.2,250858626.2
132,2008,397.2000001,246.81,309051211.1,383078039
170,2008,504.4,313.42,601666201.1,730449045.3
171,2008,678.497,421.6,471378830.6,569081005.7
163,2008,814.5,506.11,705188469.7,873198531.1
164,2008,542.4,337.03,391373731.5,493345659
156,2008,572.25,355.58,496340670.3,613935197.7
74,2008,978,607.7,1272390633,1634325310
198,2008,547.5,340.2,363375500.9,443652411.9
193,2008,461.3,286.64,290847145.7,345220025.3
169,2008,740.3999999,460.06,594161063.5,751590481.1
89,2008,3440.6,2137.89,1583112487,2070332517
131,2008,634.5,394.26,482970398.2,609315630.1
130,2008,1428.2,887.44,737856891.2,1030210874
202,2008,792.8,492.62,627579153.8,779352571.4
119,2008,750.18,466.14,894601071.5,1076389054
153,2008,815.9,506.98,732937663,890907468
98,2008,548.4,340.76,270188647.9,371440151.2
188,2008,794.9,493.93,769199798.8,956430774.1
155,2008,3356.7,2085.76,853344752.1,1125028210
187,2008,1028.6,639.14,663647390.1,827306329.8
140,2008,867.4,538.98,697451138,859033794.2
115,2008,1065.7,662.2,602614282.5,739099076.9
144,2008,1142,709.61,1165310481,1436740885
183,2008,1143.9,710.79,1193773435,1472167313
143,2008,1522.3,945.91,1887986566,2384296135
203,2008,807.4,501.7,731428966.5,897364223.8
184,2008,515.9,320.57,346413383.2,423097240
182,2008,509.2,316.4,438365841.7,527227915
200,2008,524.6,325.97,433423375.7,532715480.8
181,2008,871.74,541.67,936550516,1172680112
129,2008,908.88,564.75,868333438.1,1092688273
120,2008,458.9,285.15,425264163.4,517176370
127,2008,450.1,279.68,342422601,409923114.7
128,2008,573.16,356.15,791005797.6,1037181996
64,2008,833.6,517.98,675479674.9,851364559.9
180,2008,454.4,282.35,374553129.9,444989432.6
67,2008,1415,879.24,1485525642,1865322697
114,2008,386.4,240.1,277274477.1,332104201
112,2008,310.1,192.69,454575215.1,549207574.5
179,2008,695.6,432.23,974687100.3,1162227181
113,2008,740.4,460.06,877722282.2,1052660439
191,2008,1192.3,740.86,1189751732,1467650570
136,2008,624.2,387.86,695359951.7,854779272.8
82,2008,453.1,281.54,614593484,750297454.3
137,2008,578.2,359.28,556121587.7,679328505.5
199,2008,869.6,540.34,315825763.2,394436109.8
92,2008,3649.8,2267.88,1876556211,2423991454
116,2008,5217.02,3241.71,1417166115,1863952384
139,2008,7393.4,4594.05,2354677067,3002240753
1,2008,38.1,23.67,849944.5553,1495699.478
68,2008,4722.1,2934.18,2745590783,3454145097
102,2008,5264.78,3271.38,1257653209,1607727880
160,2008,977,607.08,1041628583,1285228637
86,2008,687.4,427.13,796339554.3,1008889453
85,2008,1366.9,849.35,1385951583,1667791942
162,2008,830.2,515.86,544108292.3,674953620.8
95,2008,785.7,488.21,796188659.4,1027463608
90,2008,793.7,493.18,1139391071,1450989044
56,2008,990.7,615.59,955629301.4,1155023069
196,2008,766.7,476.41,571430737.9,711087944
91,2008,806,500.83,740559813.5,906682366.4
75,2008,1154.7,717.5,963101696.1,1222090012
157,2008,578.6,359.53,684900806,857229664.1
161,2008,1436.2,892.41,1133763936,1393314646
158,2008,730.8,454.1,657542128.6,840650797.8
192,2008,986.8,613.17,580766997.1,710868080.3
84,2008,1209.3,751.42,869044456.3,1059531241
194,2008,1208.6,750.99,905526246.5,1175598121
79,2008,1672.5,1039.24,1402308443,1893362169
62,2008,1201.7,746.7,1127096137,1473816593
159,2008,1993,1238.39,1328268362,1669378105
172,2008,964,599,901487115.4,1084654472
173,2008,784.3,487.34,660669661.2,788196974.4
166,2008,551.8,342.87,376477165.6,457436641.1
94,2008,1143.93,710.81,892799832.6,1100342862
141,2008,2511.1,1560.33,2953735033,3615191886
152,2008,867.5,539.04,918960743.8,1111675671
189,2008,1014.7,630.51,865883820.9,1079756195
190,2008,877.8,545.44,951825725.8,1236319604
151,2008,867.7,539.16,1127574140,1397039601
150,2008,860.5,534.69,701845089.3,906568634.9
149,2008,764.2,474.85,600813116.2,746462145.4
195,2008,1945.4,1208.82,1244523603,1534375870
87,2008,1228.1,763.11,738078014.9,951706444.8
197,2008,1919,1192.41,1280922935,1655364360
63,2008,2992.47,1859.43,3099937117,3930235067
88,2008,1531.8,951.82,1310821964,1719007935
101,2008,899.2,558.74,872824958.6,1083443054
174,2008,57.8,35.92,77372322.36,110151145.7
168,2008,332.9,206.85,278284521.9,352803649.7
57,2008,762.9,474.04,849738519.4,1048662163
106,2008,541.2,336.29,470183348.2,590653093.7
118,2008,484.9,301.3,440459959,542141473.4
176,2008,894.7,555.94,634562091.7,778870097.7
145,2008,288.1,179.02,226987539.3,307318227.3
134,2008,774.2,481.07,614654334.6,753122418.7
147,2008,588.1,365.43,625794462.5,772985202.6
121,2008,643,399.54,733766169.1,958491558.8
105,2008,506.7,314.85,524647084.2,677411709.2
122,2008,278.7,173.18,243868252.4,327368344.2
146,2008,222.6,138.32,263241910.8,349123183.2
165,2008,358.4,222.7,274745953.2,355400307.2
185,2008,478.2,297.14,310825794.2,370831831
201,2008,651.2,404.64,704839623.3,923279069.3
66,2008,735.4,456.96,1100635829,1326640510
111,2008,502.2,312.05,792858464.6,953678838.3
96,2008,245,152.24,196981473.8,271584906
110,2008,208.6,129.62,242346761.2,329308073.3
178,2008,336.2,208.9,475946769.1,574940865.5
107,2008,375.6,233.39,370682676.7,501328740
104,2008,446.9,277.69,388339949.2,502604613.5
204,2008,372.6,231.52,308902823.8,385712674.1
167,2008,418.1,259.8,465054840.7,590865803.6
124,2008,535.9,332.99,516056010.7,636299401.8
175,2008,414.9,257.81,417946271.4,506780903.3
103,2008,397.6,247.06,364192320.1,493582473.1
177,2008,429.3,266.75,326059893.5,397712415
93,2008,306,190.14,435714042.3,586753446.6
125,2008,423.8,263.34,343865349.9,432470465.1
108,2008,440,273.4,414144372.5,536273755.8
109,2008,344.1,213.81,403130055.4,565637107.1
208,2008,2308.81,1434.63,2004591206,2580930174
83,2008,3221.79,2001.93,3193447007,3881422869
97,2008,4714.3,2929.33,3471813307,4558951203
207,2008,5240.7,3256.42,4151153898,5233113217
77,2008,8099.6,5032.86,2570926414,3421858910
61,2008,5656.440001,3514.75,3717556200,4800961601
71,2008,13098.97,8139.32,3895919131,4933860302
138,2008,4332.4,2692.03,1942171417,2449831423
133,2008,3403.2,2114.65,2134275607,2655512877
123,2008,8198.29,5094.18,6740968522,8642946404
70,2008,5526.3,3433.88,3173326274,4016377432
65,2008,8826.600001,5484.59,7518297426,9294143848
78,2008,4943.7,3071.87,5654158250,7089631915
80,2008,9053.07,5625.32,6836982715,8894656044
76,2008,6901.1,4288.14,5506433500,6866863435
60,2008,4524,2811.08,3482719756,4560106170
99,2008,8855.11,5502.31,2757030916,3672424372
154,2008,10121.9,6289.46,3989068194,5112183393
59,2008,4426.43,2750.46,3974635584,5205110143
100,2008,9366.5,5820.07,3745104179,4964441375
2,2008,4850.1,3013.71,3307297847,4298272732
142,2008,4662,2896.83,3700860955,4640990949
5,2008,6770.55,4207.02,3157792980,3994370027
117,2008,6309.83,3920.75,4483946338,5806542436
